profile,split,feature,family,feature_family,rate,decision
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_16_source_index,TAIL_GT10,non_price_coord,0.7185886402753873,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_16_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_17_source_index,TAIL_GT10,non_price_coord,0.7263339070567987,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_17_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_18_source_index,TAIL_GT10,non_price_coord,0.7564543889845095,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_18_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_19_source_index,TAIL_GT10,non_price_coord,0.7383820998278829,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_19_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_20_source_index,TAIL_GT10,non_price_coord,0.7736660929432013,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_20_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_21_source_index,TAIL_GT10,non_price_coord,0.7676419965576592,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_21_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_22_source_index,TAIL_GT10,non_price_coord,0.7805507745266781,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_22_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_23_source_index,TAIL_GT10,non_price_coord,0.806368330464716,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_23_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_24_source_index,TAIL_GT10,non_price_coord,0.8330464716006885,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_24_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_25_source_index,TAIL_GT10,non_price_coord,0.8330464716006885,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_25_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_26_source_index,TAIL_GT10,non_price_coord,0.8450946643717728,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_26_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_27_source_index,TAIL_GT10,non_price_coord,0.851118760757315,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_27_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_28_source_index,TAIL_GT10,non_price_coord,0.8519793459552496,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_28_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_29_source_index,TAIL_GT10,non_price_coord,0.878657487091222,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_29_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_30_source_index,TAIL_GT10,non_price_coord,0.891566265060241,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_30_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_31_source_index,TAIL_GT10,non_price_coord,0.8950086058519794,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_31_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_32_source_index,TAIL_GT10,non_price_coord,0.887263339070568,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_32_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_33_source_index,TAIL_GT10,non_price_coord,0.8975903614457831,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_33_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_34_source_index,TAIL_GT10,non_price_coord,0.9182444061962134,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_34_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_35_source_index,TAIL_GT10,non_price_coord,0.9130808950086059,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_35_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_36_source_index,TAIL_GT10,non_price_coord,0.9354561101549054,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_36_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_37_source_index,TAIL_GT10,non_price_coord,0.9371772805507745,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_37_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_38_source_index,TAIL_GT10,non_price_coord,0.9406196213425129,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_38_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_39_source_index,TAIL_GT10,non_price_coord,0.9345955249569707,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_39_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_40_source_index,TAIL_GT10,non_price_coord,0.9414802065404475,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_40_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_41_source_index,TAIL_GT10,non_price_coord,0.9509466437177281,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_41_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_42_source_index,TAIL_GT10,non_price_coord,0.9509466437177281,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_42_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_43_source_index,TAIL_GT10,non_price_coord,0.9509466437177281,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_43_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_44_source_index,TAIL_GT10,non_price_coord,0.959552495697074,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_44_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_45_source_index,TAIL_GT10,non_price_coord,0.9612736660929432,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_45_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_46_source_index,TAIL_GT10,non_price_coord,0.9664371772805508,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_46_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_47_source_index,TAIL_GT10,non_price_coord,0.96815834767642,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_47_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_48_source_index,TAIL_GT10,non_price_coord,0.9759036144578314,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_48_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_49_source_index,TAIL_GT10,non_price_coord,0.9741824440619621,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_49_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_50_source_index,TAIL_GT10,non_price_coord,0.9690189328743546,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_50_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_51_source_index,TAIL_GT10,non_price_coord,0.9716006884681584,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_51_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_52_source_index,TAIL_GT10,non_price_coord,0.9759036144578314,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_52_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_53_source_index,TAIL_GT10,non_price_coord,0.9733218588640276,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_53_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_54_source_index,TAIL_GT10,non_price_coord,0.9776247848537005,accept_as_warning
nearest_k60_no_price_coord_tabular,low_n_disclosure,nearest_54_fractal_atr,TAIL_GT10,non_price_coord,1.0,accept_as_warning
