split,time,target_direction_3,target_is_tie_3,target_up_3,target_dn_3
train,2011.08.17 13:00,-1,False,1.6199999999998909,9.010000000000218
train,2011.08.17 16:00,-1,False,1.3199999999999363,12.579999999999927
train,2011.08.17 18:00,1,False,10.289999999999964,0.650000000000091
train,2011.08.17 19:00,1,False,8.850000000000136,0.2899999999999636
train,2011.08.18 07:00,1,False,5.3900000000001,0.16999999999984539
train,2011.08.18 08:00,1,False,3.2000000000000455,1.490000000000009
train,2011.08.18 11:00,1,False,20.519999999999982,1.2200000000000273
train,2011.08.18 12:00,1,False,21.38000000000011,1.1900000000000546
train,2011.08.18 18:00,1,False,12.950000000000045,0.1799999999998363
train,2011.08.18 20:00,1,False,6.960000000000036,1.3899999999998727
train,2011.08.18 23:00,1,False,11.549999999999955,4.009999999999991
train,2011.08.19 02:00,1,False,15.720000000000027,0.05999999999994543
train,2011.08.19 06:00,1,False,13.269999999999982,1.0200000000002092
train,2011.08.19 07:00,1,False,24.690000000000055,1.5399999999999636
train,2011.08.19 11:00,1,False,15.160000000000082,10.88000000000011
train,2011.08.19 14:00,-1,False,1.25,25.789999999999964
train,2011.08.19 16:00,-1,False,1.449999999999818,14.080000000000155
train,2011.08.19 18:00,-1,False,3.6200000000001182,5.4500000000000455
train,2011.08.19 19:00,-1,False,1.6300000000001091,5.940000000000055
train,2011.08.19 20:00,-1,False,3.150000000000091,3.4200000000000728
train,2011.08.19 21:00,1,False,26.730000000000018,3.0399999999999636
train,2011.08.19 23:00,1,False,12.519999999999982,5.1400000000001
train,2011.08.22 02:00,1,False,7.650000000000091,6.190000000000055
train,2011.08.22 03:00,-1,False,1.1799999999998363,10.790000000000191
train,2011.08.22 04:00,1,False,7.660000000000082,4.670000000000073
train,2011.08.22 06:00,1,False,24.299999999999955,1.009999999999991
train,2011.08.22 11:00,-1,False,0.3300000000001546,21.75999999999999
train,2011.08.22 16:00,1,False,18.99000000000001,2.1800000000000637
train,2011.08.22 19:00,1,False,10.160000000000082,3.9600000000000364
train,2011.08.22 20:00,1,False,5.310000000000173,4.689999999999827
train,2011.08.22 21:00,1,False,22.220000000000027,0.20000000000004547
train,2011.08.23 02:00,-1,False,0.5899999999999181,16.700000000000045
train,2011.08.23 05:00,1,False,9.569999999999936,0.39000000000010004
train,2011.08.23 08:00,-1,False,2.7999999999999545,29.059999999999945
train,2011.08.23 11:00,1,False,9.680000000000064,5.0499999999999545
train,2011.08.23 13:00,-1,False,0.07999999999992724,21.840000000000146
train,2011.08.23 16:00,-1,False,11.600000000000136,26.269999999999982
train,2011.08.23 17:00,-1,False,5.680000000000064,32.190000000000055
train,2011.08.23 19:00,-1,False,10.3599999999999,33.1400000000001
train,2011.08.23 20:00,-1,False,1.3699999999998909,42.86000000000013
train,2011.08.23 22:00,1,False,13.569999999999936,0.8500000000001364
train,2011.08.24 01:00,1,False,18.12999999999988,1.759999999999991
train,2011.08.24 06:00,1,False,5.889999999999873,4.110000000000127
train,2011.08.24 07:00,-1,False,6.029999999999973,6.610000000000127
train,2011.08.24 10:00,-1,False,3.769999999999982,7.629999999999882
train,2011.08.24 11:00,-1,False,3.6499999999998636,9.480000000000018
train,2011.08.24 13:00,-1,False,4.930000000000064,39.86999999999989
train,2011.08.24 16:00,-1,False,0.6800000000000637,41.73000000000002
train,2011.08.24 18:00,-1,False,5.690000000000055,33.580000000000155
train,2011.08.24 20:00,1,False,16.0,3.730000000000018
train,2011.08.24 23:00,1,False,9.349999999999909,7.529999999999973
train,2011.08.25 01:00,1,False,13.990000000000009,7.129999999999882
train,2011.08.25 02:00,1,False,16.669999999999845,0.6400000000001
train,2011.08.25 05:00,-1,False,4.629999999999882,23.230000000000018
train,2011.08.25 09:00,-1,False,6.069999999999936,36.960000000000036
train,2011.08.25 11:00,-1,False,1.7799999999999727,23.50999999999999
train,2011.08.25 14:00,-1,False,16.309999999999945,21.460000000000036
train,2011.08.25 16:00,1,False,38.86999999999989,5.029999999999973
train,2011.08.25 17:00,1,False,30.559999999999945,6.259999999999991
train,2011.08.25 20:00,1,False,15.3599999999999,3.5499999999999545
train,2011.08.25 22:00,-1,False,1.8999999999998636,8.25
train,2011.08.26 02:00,-1,False,7.639999999999873,7.880000000000109
train,2011.08.26 03:00,1,False,12.47999999999979,7.380000000000109
train,2011.08.26 05:00,1,False,13.649999999999864,1.1800000000000637
train,2011.08.26 08:00,1,False,16.40000000000009,9.480000000000018
train,2011.08.26 10:00,1,False,5.420000000000073,3.759999999999991
train,2011.08.26 12:00,-1,False,6.630000000000109,22.460000000000036
train,2011.08.26 14:00,-1,False,4.849999999999909,24.710000000000036
train,2011.08.26 15:00,1,False,19.829999999999927,9.730000000000018
train,2011.08.26 16:00,-1,False,13.809999999999945,15.75
train,2011.08.26 18:00,1,False,28.930000000000064,5.509999999999991
train,2011.08.26 18:00,1,False,28.930000000000064,5.509999999999991
train,2011.08.29 02:00,-1,False,0.8899999999998727,17.1400000000001
train,2011.08.29 05:00,1,False,6.850000000000136,2.730000000000018
train,2011.08.29 08:00,1,False,6.519999999999982,5.829999999999927
train,2011.08.29 10:00,-1,False,0.459999999999809,7.680000000000064
train,2011.08.29 11:00,-1,False,3.6400000000001,5.639999999999873
train,2011.08.29 13:00,-1,False,6.789999999999964,34.899999999999864
train,2011.08.29 16:00,1,False,16.569999999999936,9.990000000000009
train,2011.08.29 18:00,-1,False,4.990000000000009,7.269999999999982
train,2011.08.29 19:00,-1,False,1.259999999999991,14.259999999999991
train,2011.08.30 02:00,1,False,10.049999999999955,2.259999999999991
train,2011.08.30 05:00,-1,False,1.7899999999999636,4.3900000000001
train,2011.08.30 06:00,-1,False,3.0900000000001455,4.569999999999936
train,2011.08.30 08:00,-1,False,3.8900000000001,11.190000000000055
train,2011.08.30 10:00,-1,False,0.75,12.370000000000118
train,2011.08.30 12:00,1,False,41.74000000000001,0.9099999999998545
train,2011.08.30 16:00,1,False,15.389999999999873,1.740000000000009
train,2011.08.30 18:00,1,False,17.589999999999918,0.8500000000001364
train,2011.08.30 19:00,1,False,14.269999999999982,3.0399999999999636
train,2011.08.30 23:00,-1,False,1.3800000000001091,9.539999999999964
train,2011.08.31 04:00,-1,False,1.3999999999998636,2.400000000000091
train,2011.08.31 06:00,1,False,3.490000000000009,1.1800000000000637
train,2011.08.31 07:00,-1,False,2.7899999999999636,9.230000000000018
train,2011.08.31 09:00,-1,False,1.7799999999999727,12.240000000000009
train,2011.08.31 11:00,-1,False,1.8299999999999272,9.120000000000118
train,2011.08.31 11:00,-1,False,1.8299999999999272,9.120000000000118
train,2011.08.31 13:00,-1,False,1.550000000000182,18.8599999999999
train,2011.08.31 14:00,-1,False,5.240000000000009,15.170000000000073
train,2011.08.31 16:00,1,False,21.360000000000127,4.230000000000018
train,2011.08.31 17:00,1,False,9.700000000000045,5.150000000000091
train,2011.08.31 19:00,-1,False,2.3299999999999272,12.740000000000009
train,2011.09.01 05:00,-1,False,0.4500000000000455,4.910000000000082
train,2011.09.01 07:00,-1,False,3.3799999999998818,9.120000000000118
train,2011.09.01 11:00,-1,False,2.0699999999999363,7.75
train,2011.09.01 11:00,-1,False,2.0699999999999363,7.75
train,2011.09.01 13:00,1,False,9.699999999999818,1.6900000000000546
train,2011.09.01 16:00,-1,False,2.6800000000000637,13.3599999999999
train,2011.09.01 18:00,1,False,7.0499999999999545,0.5199999999999818
train,2011.09.02 03:00,1,False,4.569999999999936,0.4900000000000091
train,2011.09.02 06:00,1,False,8.389999999999873,1.75
train,2011.09.02 08:00,1,False,27.360000000000127,0.5
train,2011.09.02 09:00,1,False,19.13000000000011,2.2100000000000364
train,2011.09.02 11:00,1,False,11.490000000000009,0.1899999999998272
train,2011.09.02 13:00,1,False,29.289999999999964,0.0
train,2011.09.02 16:00,1,False,7.920000000000073,1.2300000000000182
train,2011.09.02 18:00,1,False,5.5499999999999545,3.519999999999982
train,2011.09.02 20:00,1,False,10.470000000000027,0.2799999999999727
train,2011.09.02 21:00,1,False,11.3900000000001,2.269999999999982
