stop_policy_id;entry_id;mask_id;exit_id;split;spread;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts;risk_distance_atr;tp_distance_atr;bs_p05;negative_years;pf_without_best_year;effective_profit_years;n_years
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X0_fixed_r_0_7;val_select;0.2;137;66.49999999999942;42.0;1.5833333333333195;0.17883211678831681;0.6999999999999834;12.100000000000113;0.6934306569343066;0.0072992700729927005;{'TP': 95, 'SL': 42};0.5;0.35;1.1442307692307643;1;0.8076923076922935;1.7811328202091896;3
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X0_fixed_r_0_7;val_eval;0.2;11;6.3000000000001135;2.0;3.1500000000000568;0.39090909090910125;0.7;2.0;0.8181818181818182;0.09090909090909091;{'TP': 9, 'SL': 2};0.5;0.35;1.2250000000000019;0;3.1500000000000568;1.0;1
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X1_ml_opposite_strong_p0_55;val_select;0.2;137;94.28286449392672;82.4941751793732;1.142903293340657;0.08604882711352928;-1.0;21.558196472370568;0.291970802919708;0.0;{'SL': 78, 'ML_CLOSE': 45, 'TIME': 14};0.5;;0.6210539470097444;1;0.9927602416679315;1.870293370155793;3
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X1_ml_opposite_strong_p0_55;val_eval;0.2;11;5.982170542635505;6.327444444444462;0.9454323297753946;-0.03138853652808704;-0.5950000000000273;5.111940568475466;0.2727272727272727;0.0;{'SL': 5, 'ML_CLOSE': 5, 'TIME': 1};0.5;;0.006675098369874762;1;0.9454323297753946;1.0;1
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X1_ml_opposite_strong_p0_65;val_select;0.2;137;82.06285291891555;111.52367085648277;0.7358334987423463;-0.21504246669757107;-1.0;35.37039164864285;0.13138686131386862;0.0;{'SL': 107, 'ML_CLOSE': 16, 'TIME': 14};0.5;;0.4125157045495868;3;0.630980694908594;1.821616034508337;3
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X1_ml_opposite_strong_p0_65;val_eval;0.2;11;4.7666666666665085;9.595000000000027;0.496786520757321;-0.4389393939394108;-1.0;9.595000000000027;0.09090909090909091;0.0;{'SL': 9, 'TIME': 1, 'ML_CLOSE': 1};0.5;;0.0;1;0.496786520757321;1.0;1
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X1_ml_opposite_strong_p0_75;val_select;0.2;137;81.67146575535449;122.41875;0.6671483392483136;-0.29742543244266806;-1.0;40.139876837238006;0.10218978102189781;0.0;{'SL': 122, 'TIME': 14, 'ML_CLOSE': 1};0.5;;0.3540915829305385;3;0.5596539783666394;1.819724675625595;3
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X1_ml_opposite_strong_p0_75;val_eval;0.2;11;4.7666666666665085;9.595000000000027;0.496786520757321;-0.4389393939394108;-1.0;9.595000000000027;0.09090909090909091;0.0;{'SL': 9, 'TIME': 1, 'ML_CLOSE': 1};0.5;;0.0;1;0.496786520757321;1.0;1
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X2_ml_opposite_any_p0_50;val_select;0.2;137;67.67833768302394;72.25729107777254;0.9366298773943775;-0.033423017479916724;-0.6097560975609891;21.148242083286956;0.29927007299270075;0.0;{'SL': 66, 'ML_CLOSE': 64, 'TIME': 7};0.5;;0.5278480430251133;1;0.679793476388827;1.8180422646643954;3
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X2_ml_opposite_any_p0_50;val_eval;0.2;11;5.3498914728681255;4.978574879227035;1.0745829082917682;0.03375605396737182;-0.24444444444442423;4.395350073025418;0.36363636363636365;0.0;{'ML_CLOSE': 6, 'SL': 4, 'TIME': 1};0.5;;0.011239778383790483;0;1.0745829082917682;1.0;1
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X2_ml_opposite_any_p0_55;val_select;0.2;137;96.41798952437117;73.02743085811763;1.3202982549351656;0.17073400486316442;-0.6747663551402222;18.715206644149845;0.30656934306569344;0.0;{'SL': 67, 'ML_CLOSE': 59, 'TIME': 11};0.5;;0.8195277704689266;0;1.0908162583352286;1.8898147042295994;3
S0_current_0_5;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X2_ml_opposite_any_p0_55;val_eval;0.2;11;5.3498914728681255;4.978574879227035;1.0745829082917682;0.03375605396737182;-0.24444444444442423;4.395350073025418;0.36363636363636365;0.0;{'ML_CLOSE': 6, 'SL': 4, 'TIME': 1};0.5;;0.0230233546879838;0;1.0745829082917682;1.0;1
