original_rank;rule_id;profile_id;model_id;target_id;filter_id;time_basis;calendar_field;calendar_value;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;quarter;2;250;124.99909702134508;25.63914027105329;4.875323263567837;0.39743982700116715;0.059487179487171096;2.220500725689398;0.564;0.0;{'ML_CLOSE': 170, 'TIME': 77, 'SL': 3}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;quarter;3;266;125.45370501086984;36.56027904932877;3.4314208828002126;0.3341858118854928;0.0355555555555484;4.912170177383686;0.5263157894736842;0.0;{'ML_CLOSE': 185, 'TIME': 70, 'SL': 11}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;quarter;4;219;83.28612614134211;23.00873087688263;3.619761845492377;0.2752392477829201;0.0202127659574282;3.582039756686399;0.5342465753424658;0.0;{'ML_CLOSE': 163, 'TIME': 54, 'SL': 2}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;1;48;35.29755523391845;5.959051962427225;5.9233508042009335;0.6112188181560674;0.0296052631578681;2.0;0.5208333333333334;0.0;{'ML_CLOSE': 30, 'TIME': 15, 'SL': 3}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;2;41;20.07289244259176;11.430740425877428;1.7560448137856264;0.21078419552961777;-0.0947368421052678;4.361770526221775;0.3170731707317073;0.0;{'ML_CLOSE': 29, 'TIME': 7, 'SL': 5}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;3;75;28.672603677880762;8.955300218972294;3.201746784226874;0.2628973794521129;-0.006779661016943;2.6519082671384204;0.4666666666666667;0.0;{'ML_CLOSE': 54, 'TIME': 18, 'SL': 3}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;4;93;49.45282207135425;10.185823302488586;4.855063808074504;0.42222579321360926;0.1081081081081006;2.220500725689398;0.5698924731182796;0.0;{'ML_CLOSE': 60, 'TIME': 32, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;5;80;41.03705338313082;8.001246557625779;5.128832499733367;0.4129475853188129;0.0424953095684562;1.45621951219516;0.55;0.0;{'ML_CLOSE': 55, 'TIME': 24, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;6;76;34.50922156686002;7.223667791963221;4.7772437161705685;0.3590204444065368;0.0551282051281844;1.331818181818166;0.5789473684210527;0.0;{'ML_CLOSE': 54, 'TIME': 21, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;7;85;38.60468471214229;12.857832050839342;3.002425646835403;0.3029041489565052;0.0200000000000102;4.912170177383686;0.5176470588235295;0.0;{'ML_CLOSE': 58, 'TIME': 24, 'SL': 3}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;8;86;28.10953038563068;10.423937523039205;2.696632661458533;0.20564642863478458;-0.0169530823786109;2.3638335704124778;0.46511627906976744;0.0;{'ML_CLOSE': 66, 'TIME': 18, 'SL': 2}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;9;96;57.64414107588757;13.60923767582129;4.235662749743906;0.4586969104173572;0.1018867924528235;1.4812140400249199;0.5729166666666666;0.0;{'ML_CLOSE': 63, 'TIME': 27, 'SL': 6}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;10;76;27.152841131135474;9.141233383975443;2.9703695322705936;0.23699483877842145;-0.01275462962962855;3.582039756686399;0.4868421052631579;0.0;{'ML_CLOSE': 57, 'TIME': 18, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;11;100;44.093955606055275;9.395666854112855;4.693009691670113;0.3469828875194242;0.03109756097558125;1.378020545536831;0.57;0.0;{'ML_CLOSE': 71, 'TIME': 28, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;month;12;44;13.134678241360666;4.4718306387943265;2.9372038662228888;0.19688290005832584;0.024936061381076097;1.1630288461538303;0.5454545454545454;0.0;{'ML_CLOSE': 35, 'TIME': 9}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;quarter;1;164;84.04305135439097;26.34509260727695;3.190083732375148;0.35181682162874406;-0.022196747371000247;4.3617705262217825;0.4451219512195122;0.0;{'ML_CLOSE': 113, 'TIME': 40, 'SL': 11}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;quarter;2;249;124.99909702134508;25.410737652077586;4.919144762061841;0.39995325047898594;0.0600000000000074;2.220500725689398;0.5662650602409639;0.0;{'ML_CLOSE': 169, 'TIME': 77, 'SL': 3}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;quarter;3;267;124.35835617366055;36.89100724969984;3.370966678462605;0.32759306713093894;0.0337499999999977;4.912170177383686;0.5205992509363296;0.0;{'ML_CLOSE': 187, 'TIME': 69, 'SL': 11}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;fill_time;quarter;4;220;84.3814749785514;23.00873087688263;3.6673676366622763;0.278967018643949;0.021081992734815452;3.582039756686399;0.5363636363636364;0.0;{'ML_CLOSE': 163, 'TIME': 55, 'SL': 2}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;exit_time;month;1;48;35.29755523391845;5.959051962427225;5.9233508042009335;0.6112188181560674;0.0296052631578681;2.0;0.5208333333333334;0.0;{'ML_CLOSE': 30, 'TIME': 15, 'SL': 3}
